image_i,image_j,keypoints_i,keypoints_j,raw_matches,filtered_matches,ransac_inliers,inlier_ratio,mean_epipolar_error_all,median_epipolar_error_all,mean_epipolar_error_inliers,median_epipolar_error_inliers,max_epipolar_error_inliers,fundamental_matrix
IMG_5581.JPG,IMG_5637.JPG,4000,4000,4000,140,68,0.4857142857142857,126.79794478272358,1.025465837551686,0.33351482675803407,0.3064917660773845,0.9733530192440764,"[[6.023938457496469e-09, 1.286896396227324e-06, -0.0007148372062408745], [1.2669598127779276e-06, 4.8282375464309507e-08, -0.00242736631853819], [-0.0007542027540187822, 0.0007853332681550422, 1.0]]"
IMG_5581.JPG,IMG_5642.JPG,4000,4000,4000,137,71,0.5182481751824818,140.59899184177468,0.9100815597505943,0.34407482366525916,0.27798256690086715,0.9211209594613048,"[[-1.302732254699107e-07, 1.307154537574517e-06, -0.0006281602420233381], [1.597543892665071e-06, 9.707501385038065e-08, -0.002992558203994862], [-0.0010196315203670747, 0.0013101177248100798, 0.9999999999999999]]"
IMG_5581.JPG,IMG_5646.JPG,4000,4000,4000,124,60,0.4838709677419355,159.95259915624075,1.1684076533130208,0.3399911048239914,0.3006135266928963,0.9684106735534396,"[[-3.2902385823750977e-07, 1.2167994371872797e-06, -0.0002710104507306395], [1.9134061020069703e-06, 2.249520942351402e-07, -0.0036324855282004334], [-0.0012681047992854208, 0.00182378824112979, 1.0]]"
IMG_5581.JPG,IMG_5651.JPG,4000,4000,4000,201,106,0.527363184079602,99.64463261339624,0.7450045635065764,0.29401223868813076,0.22737925560548503,0.9390698892674596,"[[-5.882051255305311e-07, 4.960043278258181e-07, 0.0006398023968714083], [1.7498435294952987e-06, 5.349638174096217e-07, -0.0036880303170125925], [-0.001516622557349287, 0.002010759546777105, 1.0]]"
IMG_5581.JPG,IMG_5655.JPG,4000,4000,4000,193,97,0.5025906735751295,108.61440802062296,0.9943879188265573,0.3874968714043452,0.36680527807345487,0.9943879188265573,"[[-8.395461576281195e-07, 5.550939332319514e-07, 0.0011149086322927125], [2.0598786259884386e-06, 7.773503238095341e-07, -0.00492029405637467], [-0.0019024600127109889, 0.0027525406000664626, 1.0]]"
IMG_5581.JPG,IMG_5661.JPG,4000,4000,4000,672,424,0.6309523809523809,15.994373157214422,0.741950599991299,0.45319412413656873,0.4563243462319375,0.9968373311111877,"[[-1.285655184804349e-06, -3.803693135401911e-06, 0.010473126814389853], [2.6978432506512767e-06, 2.1417715866965296e-06, -0.010006958573916088], [-0.00894876477975086, 0.008602183864270082, 1.0]]"
IMG_5581.JPG,IMG_5665.JPG,4000,4000,4000,761,528,0.6938239159001314,16.808316701570956,0.6301000778108309,0.4146207047722958,0.3616208171708484,0.997416256069521,"[[-4.139914408148297e-06, 8.360098665917336e-06, -0.026112765391912887], [-2.7872311583380686e-06, 3.661527155103504e-06, -0.011769396436353267], [0.029484804159153635, 0.0030694856037683455, 1.0]]"
IMG_5581.JPG,IMG_5674.JPG,4000,4000,4000,749,470,0.6275033377837116,17.0441581119409,0.6423814883554035,0.3857016892568438,0.3464376746516907,0.9875063901738194,"[[-1.1899139297588162e-08, -2.0427613039187534e-06, 0.0011572361026936], [3.6557042745451203e-07, 7.046579434819859e-07, -0.006565928887760702], [-0.000222893876159071, 0.005999737186156052, 1.0]]"
IMG_5585.JPG,IMG_5589.JPG,4000,4000,4000,1850,1722,0.9308108108108109,2.3127690307720146,0.22494237997829192,0.26493412437339403,0.19840899707352044,0.9778175510854948,"[[3.2964312305711704e-08, -7.392349639711185e-07, 0.005658193506822303], [2.4262953508601456e-07, 9.261258187913797e-07, -0.05017885998470938], [-0.004662364676927076, 0.0489944265377724, 1.0]]"
IMG_5585.JPG,IMG_5598.JPG,4000,4000,4000,958,781,0.8152400835073069,4.159377528235356,0.47735327963524343,0.40583031488056615,0.36852082602680314,0.9959556652842751,"[[-7.258225435276626e-08, 7.407422684116989e-07, -1.0555181848023925e-05], [3.5794275447176744e-06, -2.7919183880001536e-10, -0.017481768404969275], [-0.0017593980966661591, 0.01540728347912276, 1.0]]"
